Customer_Age,Customer_Tenure,Order_Value,Items,Payment_Method,Shipping_Distance,Previous_Orders,Failed_Payments,Account_Age,Discount_Used,Express_Shipping,Device_Type,Is_Fraud
40,14,42083,1,1,379,81,4,84,1,0,2,1
59,6,29524,1,2,217,45,2,87,0,1,1,0
27,11,41659,6,3,2897,34,0,84,0,0,2,0
49,10,11175,2,3,1963,73,2,96,0,0,0,0
60,11,22799,3,2,868,22,2,46,0,1,1,0
47,14,48072,4,1,434,85,4,112,0,1,2,1
56,1,10050,2,1,756,43,3,89,1,0,1,0
48,4,5513,7,3,2990,8,2,111,0,1,0,0
35,8,39405,1,3,1308,31,2,72,0,0,0,0
53,10,3669,3,0,1507,89,0,53,1,1,2,0
19,5,1342,2,1,2755,92,5,33,1,1,1,1
31,13,37197,9,2,1291,58,3,45,1,1,1,1
30,9,30185,8,3,1940,41,2,64,1,1,2,0
46,11,10587,3,3,599,61,5,94,0,0,0,0
29,11,18409,5,3,236,18,1,3,0,1,0,0
56,6,30871,3,3,1784,92,5,24,0,1,1,1
19,1,26738,6,1,100,34,1,76,0,0,2,0
49,6,36263,5,3,2787,75,3,31,1,1,1,1
30,6,49692,2,1,2167,7,3,71,0,0,0,1
63,13,21715,8,0,1378,88,4,40,1,0,0,0
44,6,8139,6,0,2756,90,5,81,0,1,0,0
66,8,8298,3,2,2136,42,2,50,1,0,1,1
58,6,34454,1,3,2084,44,1,74,1,0,2,1
34,5,3924,5,2,314,5,5,15,0,1,1,0
57,11,24099,2,1,551,12,1,119,0,1,2,0
48,2,3536,2,2,2475,10,3,21,0,0,1,0
51,4,28114,9,2,517,69,3,21,1,0,2,0
41,14,40957,7,3,2012,68,0,60,0,0,2,0
62,10,16157,6,1,2701,6,0,93,1,1,0,1
52,5,1410,1,1,9,54,3,106,0,0,0,0
65,10,9919,2,3,57,54,0,105,0,1,1,0
23,4,48333,7,1,2331,18,3,65,1,1,2,1
36,2,13557,3,0,461,5,5,21,0,0,0,0
47,7,577,2,3,1383,88,3,55,0,1,1,0
24,10,9006,6,3,2012,8,4,69,0,0,0,0
27,10,9968,8,3,2642,19,0,79,0,0,2,0
58,2,18646,8,0,930,24,2,110,0,1,0,0
49,1,33376,2,1,2113,49,2,26,1,0,1,1
51,14,7419,6,0,855,71,5,75,1,1,1,0
45,5,33249,5,0,2850,49,4,55,0,1,1,1
32,12,48155,7,0,1892,37,2,113,0,0,1,0
47,13,1945,4,2,136,65,2,85,1,0,0,0
54,1,23784,2,1,762,56,5,46,1,1,1,0
46,1,29958,3,1,1010,21,5,62,1,1,1,0
39,1,45430,9,3,1630,55,4,70,1,0,0,1
21,6,42778,8,3,1956,35,1,54,0,1,0,0
37,9,26767,9,2,2660,50,4,4,1,1,2,1
49,10,25393,5,0,850,67,4,45,1,1,1,0
53,13,24993,5,3,2165,0,0,85,0,0,0,0
67,11,4729,7,1,2827,47,2,54,0,1,1,0
21,12,5804,7,3,2868,32,2,81,0,0,0,0
44,1,1876,1,0,2040,23,1,53,0,0,0,0
34,5,48381,5,2,479,48,4,95,1,0,1,1
29,9,48096,8,0,1311,68,3,44,1,1,2,1
39,14,31336,7,3,536,57,1,87,1,1,1,0
34,9,1344,2,2,2542,47,1,96,1,1,2,1
27,1,1433,8,2,2453,56,2,108,1,0,2,1
18,8,3769,2,0,2144,63,2,36,0,1,1,0
39,1,17684,1,3,1521,98,2,34,0,0,2,0
43,8,48447,3,0,2302,52,2,52,1,1,1,1
35,1,27377,3,3,414,59,1,6,1,1,0,0
67,12,2033,6,3,1657,89,5,38,1,0,2,0
31,5,33614,3,1,2632,42,4,86,0,1,1,1
64,8,41900,7,2,1395,40,5,33,1,0,2,1
46,6,24457,8,3,2624,25,5,75,1,1,1,1
29,9,27171,3,0,2291,58,2,55,1,0,1,1
53,1,6927,9,0,639,48,0,23,0,1,2,0
52,9,30944,1,1,2087,63,1,117,0,1,0,0
69,1,49065,3,1,1921,4,3,44,1,0,0,1
29,10,25764,3,1,353,43,3,100,1,1,2,0
24,10,892,7,2,426,17,4,28,0,0,1,0
46,3,39795,5,1,510,56,1,64,0,1,0,0
28,1,17751,4,2,140,88,1,48,0,0,1,0
50,3,42610,2,1,252,39,1,59,0,1,2,0
23,12,39237,7,2,669,45,5,83,1,1,1,1
64,11,47668,3,3,317,57,0,59,0,1,0,0
32,13,19174,7,1,2468,84,0,43,0,1,0,0
49,2,7974,7,2,2927,23,5,43,0,1,2,0
68,2,16776,2,3,2797,27,2,77,0,1,2,0
28,9,39732,7,1,2010,45,5,13,0,0,2,1
40,8,36890,6,3,2946,67,3,72,1,1,1,1
43,1,18132,4,1,1053,71,5,43,1,1,0,0
51,12,30985,5,0,541,53,0,112,0,1,2,0
63,14,11108,8,2,1124,32,3,13,1,0,0,0
51,4,44970,5,0,1344,66,5,35,0,1,0,1
46,13,48210,3,2,570,83,1,91,1,0,0,0
21,1,43978,2,0,723,34,0,11,1,0,0,0
34,1,5271,6,1,1001,38,3,21,1,0,2,0
52,12,9689,6,0,2924,46,0,72,1,0,2,1
30,12,18177,7,1,2237,70,1,106,1,0,1,1
58,4,6810,8,2,450,90,1,26,0,1,2,0
56,2,20336,4,1,2142,4,1,94,0,1,0,0
32,3,38327,8,0,2331,36,2,86,1,0,1,1
46,11,15037,1,3,2618,0,5,50,1,1,1,1
46,9,9854,6,2,25,85,3,49,1,1,2,0
28,2,25788,6,3,1840,55,2,103,0,1,2,0
69,4,7148,3,3,260,6,4,114,1,1,0,0
49,1,22668,9,3,2014,63,4,74,1,1,2,1
19,2,32147,5,3,1928,7,0,90,0,0,1,0
64,5,9583,1,3,2545,93,0,116,0,0,0,0
31,14,17645,7,0,1237,63,0,91,0,0,0,0
37,10,17513,3,1,2163,56,2,86,0,0,1,0
39,1,29013,4,1,452,27,5,13,0,1,1,0
28,11,45317,6,3,700,25,1,39,1,1,1,0
44,7,48222,8,0,2820,33,0,55,0,0,1,0
20,4,33846,4,3,1552,95,0,7,0,0,2,0
34,6,8809,9,3,1683,21,5,116,0,1,1,0
61,8,25458,8,2,385,19,4,43,0,0,2,0
45,13,48628,6,0,613,13,1,42,1,1,1,0
46,6,11123,7,3,1442,22,2,58,1,0,1,0
38,14,29951,8,1,2267,66,5,12,1,1,1,1
64,2,28856,2,2,2928,18,1,13,0,1,2,0
33,1,49389,5,3,557,77,4,12,0,0,1,1
54,8,11245,7,3,350,38,2,76,1,0,2,0
37,8,21292,8,3,390,36,3,38,1,1,0,0
23,9,47359,5,0,2852,98,0,3,1,0,0,1
36,6,18939,3,3,2425,0,2,72,0,0,1,0
22,12,27510,6,1,2919,18,4,113,1,1,1,1
20,1,40260,5,2,2114,14,1,62,0,0,1,0
18,14,11547,8,0,1143,88,2,31,0,0,1,0
55,9,21133,9,2,746,0,4,77,0,1,0,0
32,12,41455,9,1,2056,30,5,72,0,0,2,1
51,13,10229,6,3,1731,51,2,37,1,1,1,0
52,14,30458,4,0,1763,42,0,24,0,1,0,0
66,3,14007,4,3,27,45,5,92,0,1,2,0
42,11,21737,9,0,290,85,1,68,0,1,1,0
41,6,38296,4,3,28,49,5,64,0,1,0,1
29,10,22469,8,1,2515,19,1,16,1,0,1,1
35,13,29581,9,1,1770,61,2,18,1,1,1,0
32,10,31781,5,3,108,42,5,68,0,0,0,1
61,11,2689,6,1,891,4,4,107,1,1,1,0
33,12,23660,3,3,2487,78,0,40,1,1,1,1
44,14,3134,5,0,203,65,0,58,0,1,0,0
25,9,269,5,1,777,11,2,97,1,0,1,0
63,11,27013,2,0,990,56,3,45,0,1,2,0
42,13,3339,6,3,2349,59,5,53,0,0,1,0
34,3,3515,9,0,1926,54,2,27,1,0,0,0
46,5,20052,7,2,1934,70,5,118,0,1,1,0
25,13,11508,8,3,1951,65,0,36,1,0,1,0
32,14,3584,2,1,438,71,5,68,1,1,1,0
44,5,18325,9,1,1035,72,1,100,0,0,2,0
63,10,15023,3,2,837,26,2,13,1,1,1,0
67,7,21036,5,3,607,27,2,51,1,1,0,0
69,4,39712,7,3,642,36,1,48,1,0,0,0
24,11,19510,4,3,1809,78,5,60,0,1,0,0
20,4,30097,7,3,2158,18,2,78,1,1,0,1
46,7,36833,8,0,643,93,4,106,1,0,1,1
61,9,40052,4,3,703,50,1,101,0,1,2,0
41,11,21963,5,0,2849,12,1,111,1,1,0,1
20,4,5480,3,0,2918,44,5,70,1,1,1,1
37,4,20810,5,1,2967,5,1,51,1,1,2,1
63,6,15385,8,3,1723,93,0,14,1,1,2,0
32,6,27360,3,0,849,0,2,43,1,1,0,0
42,7,32979,5,3,2555,24,3,3,0,0,1,1
47,1,16243,1,2,2225,98,2,25,1,1,1,1
31,13,49844,2,0,1463,25,2,34,0,0,1,0
24,11,7513,3,1,1867,12,0,70,0,0,1,0
34,14,31678,1,3,2716,18,4,56,0,1,0,1
61,3,14826,9,1,511,9,4,104,1,1,2,0
37,9,27115,9,0,2157,44,0,65,1,1,2,1
53,6,6083,5,0,2920,70,0,60,0,1,0,0
26,6,19278,4,1,1096,14,0,110,1,0,2,0
55,5,27090,5,3,2537,86,2,48,1,0,2,1
65,11,10421,4,0,733,99,0,113,0,0,0,0
39,3,43929,5,2,2329,30,3,72,0,1,0,1
19,11,36466,7,1,2951,7,1,81,1,0,2,1
41,5,34394,8,0,1238,29,4,77,0,1,0,1
25,14,40777,2,3,1481,97,5,19,1,1,1,1
28,1,34837,4,0,2466,96,3,105,0,1,1,1
30,3,42011,8,3,2011,0,5,35,1,1,2,1
34,4,17986,7,3,2802,15,4,114,1,0,0,1
25,5,44396,9,0,1534,10,2,97,1,1,1,0
38,10,22891,5,2,662,26,2,109,0,0,0,0
35,9,8401,6,3,1202,85,0,109,1,1,2,0
47,4,35222,8,1,2736,39,4,108,1,1,2,1
35,3,38187,5,3,104,82,2,33,1,1,0,0
63,10,33093,9,3,2760,43,2,42,0,1,0,0
64,1,47388,4,2,2630,69,5,115,0,0,0,1
48,13,35879,8,3,2105,56,5,54,0,0,1,1
55,10,36994,3,0,578,47,4,39,0,0,2,1
49,6,33481,5,2,1082,39,2,110,0,0,2,0
28,7,14182,8,3,2165,38,0,64,1,1,1,1
62,10,49350,7,0,819,83,2,38,0,0,1,0
42,8,5558,1,0,79,2,3,38,0,1,1,0
50,12,41870,4,3,1848,54,3,73,0,0,2,1
55,1,22400,2,1,1890,0,0,52,0,0,0,0
58,12,2799,2,1,559,22,3,112,1,0,0,0
25,4,29585,7,3,2934,66,5,101,1,0,2,1
28,11,40385,3,3,1707,61,2,47,0,0,2,0
39,5,1119,3,0,1620,33,3,65,1,0,0,0
68,2,32571,6,3,2156,16,3,100,1,1,1,1
41,1,48771,6,3,2847,47,2,42,1,0,1,1
58,8,20370,1,0,2736,90,4,102,1,1,2,1
34,6,22715,1,3,1854,52,0,55,0,0,2,0
29,5,13798,6,3,70,60,4,59,1,1,2,0
63,13,49018,7,3,2435,86,4,66,1,1,2,1
49,9,38446,9,0,1190,10,3,74,1,0,0,1
32,13,6829,4,3,2903,14,1,54,0,1,0,0
33,11,39829,6,1,1082,89,4,51,0,0,2,1
39,13,11271,3,3,1475,10,2,23,0,0,0,0
45,11,14047,4,1,245,6,2,73,0,1,1,0
37,2,34825,9,3,684,46,2,11,1,1,1,0
50,10,19550,1,0,1800,7,1,36,0,0,2,0
27,12,13400,5,1,1602,4,1,56,1,1,1,0
57,8,19164,7,3,2833,80,5,42,0,0,2,0
49,11,4541,3,3,71,86,0,102,0,1,0,0
67,14,45879,2,3,1889,65,1,99,1,1,2,0
50,10,19432,2,3,1263,90,0,13,1,0,1,0
19,13,20215,1,0,2156,62,5,83,1,1,2,1
50,9,33969,5,2,1232,20,2,99,0,0,0,0
50,1,21968,3,1,722,70,1,52,0,0,0,0
58,7,42097,7,3,302,89,3,30,1,0,2,1
30,8,20715,1,0,1454,93,5,82,1,0,1,0
47,3,13715,9,2,1372,11,3,12,0,0,2,0
50,14,14832,2,0,1916,10,3,76,1,1,2,0
30,4,25467,8,3,2576,53,1,21,0,0,1,0
69,13,45234,4,2,1430,80,1,12,0,0,2,0
43,3,42838,6,1,1926,9,1,62,0,1,0,0
39,7,45860,9,1,952,15,3,92,1,1,0,1
56,9,1081,7,0,256,14,2,93,0,1,1,0
19,3,21654,8,1,954,57,4,39,0,0,0,0
55,13,25419,7,1,2972,78,2,105,0,1,0,0
56,6,16230,2,2,1169,83,1,44,0,1,1,0
43,8,18915,9,1,1700,3,4,115,0,0,2,0
63,6,8666,1,2,1548,95,5,4,0,0,2,0
67,2,26429,2,2,2610,21,4,31,0,1,1,0
32,13,6449,3,2,360,34,2,24,1,1,1,0
51,7,10828,3,1,1214,13,3,42,0,1,2,0
59,2,40416,4,0,2344,93,0,115,0,1,0,0
61,2,18475,5,0,2141,30,3,49,0,0,2,0
66,2,21914,6,1,1154,73,3,82,1,1,0,0
57,11,36314,1,2,861,69,4,106,1,1,0,1
28,1,21645,8,1,990,90,1,90,0,0,1,0
20,14,45688,6,3,484,10,1,108,0,0,0,0
23,11,19053,9,0,2924,35,4,119,1,1,1,1
26,1,2972,5,2,1433,73,3,20,0,1,0,0
23,14,9468,7,1,341,79,2,8,0,1,2,0
26,7,34203,4,2,2378,23,5,115,0,0,0,1
56,13,5513,6,3,1919,84,0,33,0,0,2,0
48,14,29369,6,2,2847,39,3,68,0,1,1,0
49,14,49364,4,3,1199,99,3,38,1,0,1,1
58,14,20256,6,0,1468,41,0,86,0,1,0,0
67,12,13523,8,2,201,86,2,36,0,1,2,0
29,5,38162,5,1,743,20,0,48,1,1,0,0
25,11,42905,2,2,98,95,4,95,1,0,1,1
25,3,2087,9,2,1577,80,0,8,1,1,2,0
67,1,37697,4,3,1292,50,0,73,0,0,1,0
45,11,18469,4,3,839,80,3,111,1,0,1,0
37,10,27968,7,1,352,54,3,82,1,0,0,0
64,6,11534,6,0,2515,84,1,99,1,1,0,1
24,11,14648,4,0,1302,3,0,60,0,0,0,0
28,1,16736,6,3,1978,61,4,24,0,1,0,0
37,9,32483,3,1,456,86,1,17,0,0,1,0
33,2,42296,7,2,1758,24,5,65,0,1,1,1
21,1,17107,6,1,1158,95,0,39,0,0,2,0
23,12,36024,3,1,258,69,3,106,0,0,0,1
39,7,30311,1,1,2110,13,4,79,0,0,2,1
43,6,11428,5,0,482,40,2,55,0,0,0,0
20,6,3489,2,2,1501,56,1,77,0,1,2,0
58,14,9558,7,1,1000,37,3,87,0,0,2,0
59,5,3045,7,0,635,61,2,93,1,1,0,0
31,11,9452,4,0,1397,40,0,61,1,0,0,0
28,4,10586,6,3,1323,44,4,31,0,1,1,0
35,11,41500,1,2,1076,79,3,101,0,1,1,1
29,4,2192,2,1,1403,95,3,28,0,0,0,0
40,3,36627,6,2,1978,15,4,32,1,0,0,1
29,10,5212,2,3,2964,18,3,7,0,0,0,0
30,8,17037,4,3,2360,36,3,78,1,1,0,1
42,7,37772,4,1,2627,84,0,14,1,1,2,1
62,9,46126,9,0,2107,78,1,96,0,0,2,0
68,1,1212,7,3,2352,60,2,73,1,0,2,1
36,7,35645,7,0,2083,25,5,54,0,1,2,1
63,10,31840,1,3,648,93,4,70,0,1,1,1
53,4,23581,5,2,1011,78,2,51,1,0,0,0
62,7,48455,3,1,1612,63,4,79,1,0,2,1
25,13,10125,3,3,493,12,5,30,1,0,2,0
46,12,34182,6,2,491,90,4,30,1,1,0,1
49,1,13662,4,3,2269,86,3,16,0,1,2,0
68,5,11404,8,1,1621,33,5,23,1,1,2,0
61,3,7115,4,2,2171,97,5,31,1,0,1,1
35,5,44985,8,0,2755,22,0,118,0,1,2,0
23,4,5810,4,3,1126,19,4,12,1,0,0,0
35,2,12688,3,3,1819,53,5,85,1,0,2,0
36,11,21067,5,2,887,72,2,3,0,0,1,0
39,4,22004,5,1,1985,57,1,67,0,0,1,0
54,3,24356,1,3,494,58,2,38,1,1,0,0
49,13,25152,8,2,759,19,5,86,1,1,1,0
58,1,15536,8,1,1684,38,0,85,0,0,2,0
20,12,21915,8,3,633,77,1,115,1,1,0,0
45,10,15296,4,2,330,89,3,108,1,1,2,0
27,8,18189,9,1,1924,90,2,16,1,0,0,0
68,5,49769,3,3,1351,97,2,82,1,1,1,0
52,4,17704,7,3,10,92,5,4,1,1,1,0
46,10,2606,6,1,2175,31,4,20,1,1,2,1
32,12,32684,9,1,985,40,4,45,1,0,1,1
50,5,20809,4,2,669,68,1,13,1,0,2,0
24,4,44940,4,3,2279,67,3,95,0,1,1,1
29,3,49004,6,3,1039,86,4,2,1,0,1,1
66,5,47211,8,2,2535,20,5,94,0,1,2,1
47,4,38347,3,3,442,96,2,31,0,0,1,0
38,1,43302,8,3,2926,23,1,28,1,1,0,1
48,12,3190,8,3,1582,15,4,73,1,0,1,0
41,3,39365,7,0,274,31,4,59,0,1,0,1
37,10,21652,7,1,618,82,0,11,1,0,0,0
54,10,29235,5,0,1027,25,1,35,0,0,0,0
21,8,14791,2,0,2374,2,1,49,0,0,0,0
45,7,39861,2,1,253,98,5,44,1,1,0,1
61,2,33841,8,0,1558,81,3,101,1,1,1,1
37,1,21761,6,2,2934,6,4,110,0,0,1,0
41,3,41125,8,0,448,95,1,58,1,1,2,0
67,5,6192,3,2,2421,87,5,51,1,1,2,1
66,10,35774,1,1,469,15,3,118,0,0,2,1
68,11,670,6,3,2808,52,4,17,1,1,2,1
49,12,12184,2,1,1160,87,2,90,1,0,0,0
58,1,407,9,1,2881,3,0,4,0,1,1,0
53,3,3842,5,0,70,44,3,33,1,1,0,0
51,3,41842,5,1,481,31,0,62,1,0,2,0
53,5,28892,8,1,2578,97,2,81,0,1,0,0
19,3,865,6,2,490,82,1,106,1,0,2,0
32,13,41832,3,3,503,77,4,72,1,1,2,1
51,9,24298,9,0,1722,57,1,90,0,1,2,0
53,1,7835,4,3,117,12,0,43,0,1,2,0
23,4,16302,4,3,1814,21,1,84,1,1,1,0
56,13,47299,2,3,2655,94,1,42,1,0,2,1
59,13,11477,3,0,919,43,3,51,1,0,1,0
68,10,46142,4,1,904,43,5,38,0,1,1,1
68,10,14397,7,3,428,29,3,43,1,1,2,0
29,4,8136,3,0,494,22,2,48,1,0,1,0
20,1,40464,8,1,2110,11,3,42,0,1,2,1
62,14,49791,8,3,1851,13,3,57,1,0,2,1
35,2,24469,2,2,2545,35,3,54,0,0,2,0
57,11,34917,4,0,2684,44,3,97,0,1,2,1
38,1,37543,8,3,80,71,5,104,1,0,1,1
32,6,1763,1,0,2533,23,2,17,0,1,0,0
50,3,39344,1,2,1046,2,3,51,0,0,0,1
52,7,12128,4,0,595,77,3,9,0,1,2,0
43,5,19923,2,1,1348,50,0,84,0,1,2,0
25,9,15177,1,3,1541,74,3,8,0,0,2,0
53,7,40011,8,0,2309,54,2,105,1,0,0,1
65,4,19731,2,0,2177,37,5,63,0,0,0,0
47,5,2010,4,3,626,91,2,112,0,0,2,0
40,5,33600,3,2,284,86,1,110,1,1,1,0
59,11,19997,2,2,1877,81,3,56,0,1,1,0
61,5,37477,8,3,1212,19,4,70,1,0,0,1
31,10,11234,3,3,2067,96,1,9,0,0,1,0
31,9,37324,9,1,2647,1,2,75,1,1,1,1
19,10,26997,5,0,2702,25,1,118,1,1,2,1
54,3,47380,9,0,763,1,4,111,1,0,1,1
22,6,36203,3,2,838,66,0,111,1,1,2,0
55,8,48413,5,1,2016,83,4,5,0,0,2,1
62,11,45682,6,0,2016,73,5,72,0,1,2,1
58,9,7156,9,1,1061,41,5,64,0,1,2,0
64,13,29050,8,3,1622,84,1,52,0,1,1,0
31,7,2853,2,0,72,39,3,35,1,1,0,0
56,12,32041,2,3,653,8,0,116,0,1,1,0
42,3,34240,5,2,64,1,5,60,1,1,0,1
37,1,14334,5,2,30,27,4,89,0,1,0,0
19,4,9736,5,3,557,2,3,100,1,0,2,0
56,13,3476,4,2,2694,15,4,39,0,1,1,0
23,6,30883,8,3,2326,3,2,113,0,1,0,0
34,3,41349,5,3,1755,22,3,108,0,0,0,1
42,14,43125,1,3,277,93,2,6,0,0,1,0
45,1,16547,5,2,2269,76,0,88,0,0,0,0
19,6,20429,1,2,1217,5,0,119,0,1,1,0
52,14,16813,4,2,670,73,0,21,0,0,2,0
54,1,4958,1,3,2880,54,0,36,1,1,0,1
22,9,19572,6,1,2189,80,2,18,0,0,2,0
18,11,16624,6,2,2782,7,2,112,1,0,0,1
57,14,46487,1,1,26,72,5,1,1,1,2,1
29,12,4639,8,2,2146,97,1,93,1,0,0,1
53,1,18957,4,0,276,80,1,17,1,1,1,0
62,13,38462,2,0,2621,85,2,69,0,1,2,0
40,6,36771,1,0,2940,63,0,119,1,1,1,1
64,1,5464,3,1,1267,66,1,114,1,1,0,0
48,12,549,7,2,2481,40,3,6,1,1,2,1
28,7,20930,8,3,9,39,2,58,1,0,2,0
27,3,21178,5,1,2944,92,3,119,0,0,0,0
20,6,37674,7,2,2917,26,0,45,0,0,0,0
31,7,969,2,0,2981,38,5,72,0,0,0,0
33,1,38947,4,1,2320,52,2,89,1,0,1,1
27,1,40175,6,2,1796,39,1,83,1,1,2,0
46,13,28240,5,3,32,51,5,48,0,1,2,0
27,5,3759,6,1,852,36,1,50,0,1,1,0
29,6,36470,2,3,605,66,3,103,1,1,2,1
47,9,41452,7,1,1773,18,2,56,1,1,1,0
58,14,14485,8,0,2065,33,5,9,1,0,1,1
18,1,43851,9,0,2349,77,0,92,1,1,0,1
22,13,19437,6,0,1808,84,4,62,0,1,1,0
37,4,5231,7,3,42,65,4,117,1,1,2,0
25,10,1458,1,0,1802,9,5,31,0,1,2,0
60,8,25714,9,3,2100,51,0,65,0,0,0,0
29,10,16871,6,3,2236,41,1,105,0,0,2,0
18,9,13703,4,3,1968,59,4,61,1,0,1,0
37,13,16346,9,0,2199,80,0,10,0,1,2,0
45,3,17316,1,2,409,1,5,53,1,0,1,0
60,11,41309,2,3,1893,90,5,64,1,1,2,1
54,2,43087,3,2,344,0,5,64,1,1,2,1
64,4,42588,1,3,2639,49,3,50,0,0,0,1
54,2,20677,2,0,1719,35,1,86,0,1,1,0
29,1,42420,2,0,2894,96,0,65,0,1,0,0
54,12,11401,7,0,2948,21,5,77,1,0,0,1
66,3,9615,6,1,28,98,3,14,0,0,0,0
66,7,26902,9,0,634,97,2,23,0,0,0,0
61,13,991,5,2,212,81,4,103,1,0,1,0
45,13,22072,9,3,688,35,4,28,0,0,1,0
64,1,47953,9,2,1504,2,4,93,0,0,2,1
32,2,21032,2,1,72,43,0,58,0,0,2,0
23,1,4292,9,2,2158,15,2,40,1,0,0,1
61,8,16228,3,3,1137,10,0,64,0,1,1,0
37,5,22936,3,3,1421,9,5,97,1,1,2,0
67,8,24937,9,0,232,50,0,2,1,0,0,0
31,3,22878,7,1,43,41,2,43,0,0,0,0
19,13,43230,8,1,265,84,5,97,0,1,2,1
26,12,16808,7,2,1832,24,5,88,0,0,1,0
54,7,42045,9,0,46,98,3,12,0,0,2,1
37,8,24332,8,0,1976,5,5,104,0,1,2,0
43,6,39512,4,0,1676,43,1,92,1,0,1,0
46,13,4882,2,3,2286,7,4,35,0,1,2,0
18,13,26415,5,1,2649,33,2,74,1,1,0,1
52,7,10152,2,2,1270,40,3,111,0,1,2,0
23,14,19621,4,2,2739,0,5,108,0,1,1,0
54,12,3998,2,2,2791,2,2,98,0,0,1,0
22,2,17319,5,0,727,51,1,69,1,1,2,0
50,8,4254,6,1,2248,90,2,63,0,0,2,0
66,5,35646,1,1,1013,76,2,41,0,0,2,0
68,7,13909,8,3,2485,42,3,64,1,1,0,1
31,1,26072,2,3,494,46,4,18,0,0,1,0
29,5,39277,5,3,707,82,4,70,1,1,0,1
59,1,12623,8,2,2072,18,3,11,0,1,0,0
37,12,37181,5,2,2006,69,3,110,0,1,0,1
67,13,22130,3,1,2318,46,0,65,0,0,1,0
41,8,40476,6,3,2838,77,0,23,1,1,1,1
60,4,20205,1,2,738,4,1,4,0,1,0,0
51,4,46585,1,3,1252,63,0,7,1,0,1,0
42,2,24395,8,3,2176,44,0,41,0,1,1,0
67,5,11964,7,1,543,63,2,49,1,1,1,0
46,1,44082,3,1,1787,44,2,17,1,0,2,0
56,9,12976,8,2,2373,35,3,75,0,0,1,0
48,5,18155,8,1,2707,8,5,55,0,1,1,0
64,6,33784,1,3,1130,22,4,27,0,0,1,1
60,2,22072,7,1,1461,31,1,12,0,1,0,0
67,10,25593,2,3,2133,92,0,47,0,0,2,0
40,10,9425,2,3,1026,44,2,34,1,1,2,0
61,1,36875,2,2,1461,27,4,8,1,0,0,1
55,4,20473,5,2,2499,51,0,116,1,1,1,1
37,7,36353,7,2,1465,10,5,23,1,0,1,1
40,6,21281,4,3,1246,18,4,26,0,0,2,0
62,10,11061,4,1,1049,63,2,34,1,1,1,0
69,1,17805,9,2,1059,64,3,32,1,1,2,0
33,1,44776,9,2,2717,72,5,6,0,1,0,1
67,8,36222,7,1,972,56,5,65,1,1,2,1
59,4,26204,4,1,2391,65,0,59,1,0,2,1
25,5,13609,8,2,988,3,0,50,0,1,2,0
67,13,7201,3,3,1390,28,1,68,1,0,2,0
38,7,4843,3,3,1360,3,0,89,1,0,2,0
18,8,9051,7,2,2505,0,2,8,1,0,0,1
25,10,7114,9,1,899,91,4,40,0,1,1,0
46,7,36280,4,3,1814,17,5,46,0,1,1,1
49,2,42008,4,1,1503,12,4,84,0,1,2,1
55,14,43139,1,0,2446,69,3,78,1,1,1,1
22,4,8319,1,1,2947,48,5,33,1,0,2,1
64,10,7263,3,1,1830,46,5,58,1,1,1,0
39,12,2570,7,0,343,85,3,116,0,0,1,0
64,1,43598,9,3,2861,29,2,3,1,0,1,1
51,10,16643,4,3,1249,26,4,79,0,0,1,0
18,9,19376,2,3,2988,71,5,27,0,0,0,0
43,3,36981,6,2,2095,27,3,83,0,0,2,1
60,12,13514,6,0,1209,1,5,65,1,0,2,0
27,3,7849,9,1,915,19,3,57,0,1,0,0
47,10,24282,4,0,2210,74,1,35,1,0,0,1
67,9,12014,8,0,1667,77,1,52,1,0,0,0
35,10,15107,3,0,295,23,2,97,1,1,0,0
34,3,31051,2,0,2140,76,2,51,1,0,0,1
43,8,44791,9,0,1611,71,2,17,1,0,2,0
25,2,32708,6,0,1980,43,2,77,1,1,0,0
64,14,21483,8,2,1282,20,4,52,1,0,2,0
57,13,13142,9,0,2798,21,0,48,0,1,2,0
66,3,25512,1,0,557,72,2,58,0,1,1,0
29,2,13281,1,3,2023,57,1,76,0,0,1,0
44,1,44998,5,0,309,10,5,103,1,1,1,1
25,2,3505,9,0,1673,79,0,26,0,1,0,0
42,8,30968,7,3,1153,52,0,27,0,0,0,0
63,9,10962,7,3,2617,8,4,24,0,1,1,0
21,13,28788,2,3,1185,66,3,81,1,1,0,0
50,2,48117,3,1,2224,99,5,11,0,0,1,1
18,7,31045,4,0,1795,51,5,86,0,1,2,1
36,5,13039,2,0,973,12,0,8,1,0,2,0
48,3,46835,9,0,938,0,4,106,1,0,2,1
33,9,29031,5,3,1292,43,4,48,1,0,2,0
31,6,38716,7,2,218,74,4,32,0,0,1,1
65,11,39685,9,0,2861,23,2,29,1,1,2,1
22,1,39011,5,3,164,4,5,106,0,0,2,1
58,5,47377,6,3,1715,65,3,96,1,0,0,1
43,7,42926,4,3,1441,80,2,104,1,1,2,0
45,4,41264,8,1,2096,80,1,5,0,0,2,0
19,8,23042,1,3,1218,19,3,49,0,0,1,0
67,10,44639,1,2,801,63,2,13,1,0,0,0
23,5,5372,5,1,2766,14,3,89,1,0,0,1
26,9,44234,9,3,2132,67,1,42,0,0,0,0
50,9,24365,2,2,2661,53,2,10,0,0,0,0
58,9,48292,3,2,1691,10,3,26,1,0,1,1
42,1,28768,8,0,234,22,1,26,0,0,1,0
